lat,lng
-31.97608,115.814791
-31.976079833333333,115.814791
-31.97608,115.81479116666667
-31.97608,115.81479116666667
-31.976079833333333,115.814791
-31.976079833333333,115.814791
-31.976079833333333,115.814791
-31.976079833333333,115.814791
-31.976079833333333,115.81479116666667
-31.976079833333333,115.81479116666667
-31.976079833333333,115.81479116666667
-31.976079833333333,115.81479116666667
-31.976079833333333,115.81479133333333
-31.976079833333333,115.81479116666667
-31.976079833333333,115.81479116666667
-31.976079666666667,115.81479116666667
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
-31.976079666666667,115.81479133333333
